      30       1      30
 1    Alfalfa
       3    1983       4      10       7      25
       3    1984       4      10       7      25
       3    1985       4      10       7      25
       3    1986       4      10       7      25
       3    1987       4      10       7      25
       3    1988       4      10       7      25
       3    1989       4      10       7      25
       3    1990       4      10       7      25
       3    1991       4      10       7      25
       3    1992       4      10       7      25
       3    1993       4      10       7      25
       3    1994       4      10       7      25
       3    1995       4      10       7      25
       3    1996       4      10       7      25
       3    1997       4      10       7      25
       3    1998       4      10       7      25
       3    1999       4      10       7      25
       3    2000       4      10       7      25
       3    2001       4      10       7      25
       3    2002       4      10       7      25
       3    2003       4      10       7      25
       3    2004       4      10       7      25
       3    2005       4      10       7      25
       3    2006       4      10       7      25
       3    2007       4      10       7      25
       3    2008       4      10       7      25
       3    2009       4      10       7      25
       3    2010       4      10       7      25
       3    2011       4      10       7      25
       3    2012       4      10       7      25
       3    2013       4      10       7      25
       3    2014       4      10       7      25
       3    2015       4      10       7      25
       3    2016       4      10       7      25
       3    2017       4      10       7      25
       3    2018       4      10       7      25
       3    2019       4      10       7      25
       3    2020       4      10       7      25
       3    2021       4      10       7      25
       3    2022       4      10       7      25
       3    2023       4      10       7      25
       3    2024       4      10       7      25
       4    1968       4      10       7      25
       4    1969       4      10       7      25
       4    1970       4      10       7      25
       4    1971       4      10       7      25
       4    1972       4      10       7      25
       4    1973       4      10       7      25
       4    1974       4      10       7      25
       4    1975       4      10       7      25
       4    1976       4      10       7      25
       4    1977       4      10       7      25
       4    1978       4      10       7      25
       4    1979       4      10       7      25
       4    1980       4      10       7      25
       4    1981       4      10       7      25
       4    1982       4      10       7      25
       4    1983       4      10       7      25
       4    1984       4      10       7      25
       4    1985       4      10       7      25
       4    1986       4      10       7      25
       4    1987       4      10       7      25
       4    1988       4      10       7      25
       4    1989       4      10       7      25
       4    1990       4      10       7      25
       4    1991       4      10       7      25
       4    1992       4      10       7      25
       4    1993       4      10       7      25
       4    1994       4      10       7      25
       4    1995       4      10       7      25
       4    1996       4      10       7      25
       4    1997       4      10       7      25
       4    1998       4      10       7      25
       4    1999       4      10       7      25
       4    2000       4      10       7      25
       4    2001       4      10       7      25
       4    2002       4      10       7      25
       4    2003       4      10       7      25
       4    2004       4      10       7      25
       4    2005       4      10       7      25
       4    2006       4      10       7      25
       4    2007       4      10       7      25
       4    2008       4      10       7      25
       4    2009       4      10       7      25
       4    2010       4      10       7      25
       4    2011       4      10       7      25
       4    2012       4      10       7      25
       4    2013       4      10       7      25
       4    2014       4      10       7      25
       4    2015       4      10       7      25
       4    2016       4      10       7      25
       4    2017       4      10       7      25
       4    2018       4      10       7      25
       4    2019       4      10       7      25
       4    2020       4      10       7      25
       4    2021       4      10       7      25
       4    2022       4      10       7      25
       4    2023       4      10       7      25
       4    2024       4      10       7      25
       5    1968       3      15       7       1
       5    1969       3      15       7       1
       5    1970       3      15       7       1
       5    1971       3      15       7       1
       5    1972       3      15       7       1
       5    1973       3      15       7       1
       5    1974       3      15       7       1
       5    1975       3      15       7       1
       5    1976       3      15       7       1
       5    1977       3      15       7       1
       5    1978       3      15       7       1
       5    1979       3      15       7       1
       5    1980       3      15       7       1
       5    1981       3      15       7       1
       5    1982       3      15       7       1
       5    1983       3      15       7       1
       5    1984       3      15       7       1
       5    1985       3      15       7       1
       5    1986       3      15       7       1
       5    1987       3      15       7       1
       5    1988       3      15       7       1
       5    1989       3      15       7       1
       5    1990       3      15       7       1
       5    1991       3      15       7       1
       5    1992       3      15       7       1
       5    1993       3      15       7       1
       5    1994       3      15       7       1
       5    1995       3      15       7       1
       5    1996       3      15       7       1
       5    1997       3      15       7       1
       5    1998       3      15       7       1
       5    1999       3      15       7       1
       5    2000       3      15       7       1
       5    2001       3      15       7       1
       5    2002       3      15       7       1
       5    2003       3      15       7       1
       5    2004       3      15       7       1
       5    2005       3      15       7       1
       5    2006       3      15       7       1
       5    2007       3      15       7       1
       5    2008       3      15       7       1
       5    2009       3      15       7       1
       5    2010       3      15       7       1
       5    2011       3      15       7       1
       5    2012       3      15       7       1
       5    2013       3      15       7       1
       5    2014       3      15       7       1
       5    2015       3      15       7       1
       5    2016       3      15       7       1
       5    2017       3      15       7       1
       5    2018       3      15       7       1
       5    2019       3      15       7       1
       5    2020       3      15       7       1
       5    2021       3      15       7       1
       5    2022       3      15       7       1
       5    2023       3      15       7       1
       5    2024       3      15       7       1
       6    1968       3      15       7       1
       6    1969       3      15       7       1
       6    1970       3      15       7       1
       6    1971       3      15       7       1
       6    1972       3      15       7       1
       6    1973       3      15       7       1
       6    1974       3      15       7       1
       6    1975       3      15       7       1
       6    1976       3      15       7       1
       6    1977       3      15       7       1
       6    1978       3      15       7       1
       6    1979       3      15       7       1
       6    1980       3      15       7       1
       6    1981       3      15       7       1
       6    1982       3      15       7       1
       6    1983       3      15       7       1
       6    1984       3      15       7       1
       6    1985       3      15       7       1
       6    1986       3      15       7       1
       6    1987       3      15       7       1
       6    1988       3      15       7       1
       6    1989       3      15       7       1
       6    1990       3      15       7       1
       6    1991       3      15       7       1
       6    1992       3      15       7       1
       6    1993       3      15       7       1
       6    1994       3      15       7       1
       6    1995       3      15       7       1
       6    1996       3      15       7       1
       6    1997       3      15       7       1
       6    1998       3      15       7       1
       6    1999       3      15       7       1
       6    2000       3      15       7       1
       6    2001       3      15       7       1
       6    2002       3      15       7       1
       6    2003       3      15       7       1
       6    2004       3      15       7       1
       6    2005       3      15       7       1
       6    2006       3      15       7       1
       6    2007       3      15       7       1
       6    2008       3      15       7       1
       6    2009       3      15       7       1
       6    2010       3      15       7       1
       6    2011       3      15       7       1
       6    2012       3      15       7       1
       6    2013       3      15       7       1
       6    2014       3      15       7       1
       6    2015       3      15       7       1
       6    2016       3      15       7       1
       6    2017       3      15       7       1
       6    2018       3      15       7       1
       6    2019       3      15       7       1
       6    2020       3      15       7       1
       6    2021       3      15       7       1
       6    2022       3      15       7       1
       6    2023       3      15       7       1
       6    2024       3      15       7       1
       7    1968       3      15       7       1
       7    1969       3      15       7       1
       7    1970       3      15       7       1
       7    1971       3      15       7       1
       7    1972       3      15       7       1
       7    1973       3      15       7       1
       7    1974       3      15       7       1
       7    1975       3      15       7       1
       7    1976       3      15       7       1
       7    1977       3      15       7       1
       7    1978       3      15       7       1
       7    1979       3      15       7       1
       7    1980       3      15       7       1
       7    1981       3      15       7       1
       7    1982       3      15       7       1
       7    1983       3      15       7       1
       7    1984       3      15       7       1
       7    1985       3      15       7       1
       7    1986       3      15       7       1
       7    1987       3      15       7       1
       7    1988       3      15       7       1
       7    1989       3      15       7       1
       7    1990       3      15       7       1
       7    1991       3      15       7       1
       7    1992       3      15       7       1
       7    1993       3      15       7       1
       7    1994       3      15       7       1
       7    1995       3      15       7       1
       7    1996       3      15       7       1
       7    1997       3      15       7       1
       7    1998       3      15       7       1
       7    1999       3      15       7       1
       7    2000       3      15       7       1
       7    2001       3      15       7       1
       7    2002       3      15       7       1
       7    2003       3      15       7       1
       7    2004       3      15       7       1
       7    2005       3      15       7       1
       7    2006       3      15       7       1
       7    2007       3      15       7       1
       7    2008       3      15       7       1
       7    2009       3      15       7       1
       7    2010       3      15       7       1
       7    2011       3      15       7       1
       7    2012       3      15       7       1
       7    2013       3      15       7       1
       7    2014       3      15       7       1
       7    2015       3      15       7       1
       7    2016       3      15       7       1
       7    2017       3      15       7       1
       7    2018       3      15       7       1
       7    2019       3      15       7       1
